,manager_name,company_name,male_score,female_score,photo_urls
2920,徐俊,国联安基金管理有限公司,54.81,54.865,https://human.amac.org.cn/gs/photo/143459328499014345932849900.jpg
2921,黄瑞庆,博时基金管理有限公司,55.596,56.135,https://human.amac.org.cn/gs/photo/143522299746114352229974610.jpg
2922,任凭,安信基金管理有限责任公司,76.78,77.726,https://human.amac.org.cn/gs/photo/153190415576115319041557610.jpg
2923,祁禾,易方达基金管理有限公司,65.951,67.193,https://human.amac.org.cn/gs/photo/14309831561794395.jpg
2924,张城源,华夏基金管理有限公司,52.406,55.719,https://human.amac.org.cn/gs/photo/146578053604814657805360480.jpg
2925,赵楠,华泰柏瑞基金管理有限公司,64.497,66.739,https://human.amac.org.cn/gs/photo/2303101650203446.jpg
2926,荣膺,华夏基金管理有限公司,57.068,56.798,https://human.amac.org.cn/gs/photo/144058513656214405851365620.jpg
2927,袁争光,博道基金管理有限公司,57.584,63.853,https://human.amac.org.cn/gs/photo/143098351782311420.jpg
2928,王开展,景顺长城基金管理有限公司,72.233,74.615,https://human.amac.org.cn/gs/photo/149973699752114997369975210.jpg
2929,姚晶,广发基金管理有限公司,61.085,61.936,https://human.amac.org.cn/gs/photo/2411262330350043.jpg
2930,高永,上银基金管理有限公司,56.763,57.046,https://human.amac.org.cn/gs/photo/147658382273914765838227390.jpg
2931,马强,长城基金管理有限公司,70.172,70.757,https://human.amac.org.cn/gs/photo/143321149027714332114902770.jpg
2932,刘心峰,西部利得基金管理有限公司,74.098,75.225,https://human.amac.org.cn/gs/photo/148362665882214836266588220.jpg
2933,张勋,鹏扬基金管理有限公司,71.261,75.682,https://human.amac.org.cn/gs/photo/2407030943490506.jpg
2934,陈思余,汇安基金管理有限责任公司,51.587,58.573,https://human.amac.org.cn/gs/photo/149620226467714962022646770.jpg
2935,黄小虎,创金合信基金管理有限公司,72.162,68.655,https://human.amac.org.cn/gs/photo/154166231965015416623196500.jpg
2936,段伟兰,创金合信基金管理有限公司,61.667,60.874,https://human.amac.org.cn/gs/photo/146959097380414695909738040.jpg
2937,程剑,兴证全球基金管理有限公司,66.814,69.503,https://human.amac.org.cn/gs/photo/2212011334092420.jpg
2938,杨志勇,合煦智远基金管理有限公司,54.552,60.126,https://human.amac.org.cn/gs/photo/2011201446157849.png
2939,曾国富,信达澳亚基金管理有限公司,63.538,63.793,https://human.amac.org.cn/gs/photo/143098360076513117.jpg
2940,沈鑫,汇泉基金管理有限公司,75.629,76.398,https://human.amac.org.cn/gs/photo/2203141533169300.png
2941,林悦,前海开源基金管理有限公司,69.036,68.601,https://human.amac.org.cn/gs/photo/144594029109514459402910950.jpg
2942,季慧娟,嘉合基金管理有限公司,55.867,56.861,https://human.amac.org.cn/gs/photo/143400486254214340048625420.jpg
2943,杨宇,长城基金管理有限公司,74.743,72.792,https://human.amac.org.cn/gs/photo/151365299924815136529992480.jpg
2944,徐衍鹏,安信基金管理有限责任公司,72.964,74.752,https://human.amac.org.cn/gs/photo/2207121040566713.jpg
2945,吴书,融通基金管理有限公司,71.457,73.754,https://human.amac.org.cn/gs/photo/2311291038450834.jpg
2946,何康,浙商基金管理有限公司,85.222,87.521,https://human.amac.org.cn/gs/photo/2207041543211683.JPG
2947,解文增,西部利得基金管理有限公司,76.052,81.375,https://human.amac.org.cn/gs/photo/2211211445143691.jpg
2948,刘申奥,融通基金管理有限公司,68.038,67.792,https://human.amac.org.cn/gs/photo/2301302044220273.jpg
2949,郅元,万家基金管理有限公司,52.03,58.87,https://human.amac.org.cn/gs/photo/152388943469415238894346940.jpg
2950,李曈,嘉实基金管理有限公司,65.976,66.758,https://human.amac.org.cn/gs/photo/143279008570814327900857080.JPG
2951,马泉林,益民基金管理有限公司,55.21,57.952,https://human.amac.org.cn/gs/photo/149438285344014943828534400.jpg
2952,于鹏,富国基金管理有限公司,58.053,56.607,https://human.amac.org.cn/gs/photo/143262298690014326229869000.jpg
2953,李荣兴,德邦基金管理有限公司,60.015,59.822,https://human.amac.org.cn/gs/photo/149681324572014968132457200.jpg
2954,黄超,创金合信基金管理有限公司,67.062,72.782,https://human.amac.org.cn/gs/photo/2104210042186464.jpg
2955,吴江宏,汇添富基金管理股份有限公司,72.884,76.168,https://human.amac.org.cn/gs/photo/143454370062614345437006260.jpg
2956,杨藻,恒越基金管理有限公司,65.692,65.683,https://human.amac.org.cn/gs/photo/2210190938201868.jpg
2957,于洋,天弘基金管理有限公司,78.512,79.1,https://human.amac.org.cn/gs/photo/14309830959203193.jpg
2958,白洁,中银基金管理有限公司,66.237,66.044,https://human.amac.org.cn/gs/photo/143098349024210869.jpg
2959,陈涛,中庚基金管理有限公司,75.39,76.203,https://human.amac.org.cn/gs/photo/143330925913414333092591340.jpg
2960,张楠,嘉实基金管理有限公司,68.771,72.435,https://human.amac.org.cn/gs/photo/145932651975314593265197530.jpg
2961,刘阳,博时基金管理有限公司,59.204,55.891,https://human.amac.org.cn/gs/photo/143278842701614327884270160.JPG
2962,谈云飞,海富通基金管理有限公司,67.72,68.968,https://human.amac.org.cn/gs/photo/14309834036909154.jpg
2963,薄官辉,银华基金管理股份有限公司,51.169,55.633,https://human.amac.org.cn/gs/photo/143392575054314339257505430.jpg
2964,周珊珊,交银施罗德基金管理有限公司,37.287,39.728,https://human.amac.org.cn/gs/photo/147312482573814731248257380.jpg
2965,万鑫,银华基金管理股份有限公司,61.393,62.139,https://human.amac.org.cn/gs/photo/2112072004396799.jpg
2966,傅瑶纯,长信基金管理有限责任公司,78.059,77.884,https://human.amac.org.cn/gs/photo/146233372802414623337280240.jpg
2967,李海涛,蜂巢基金管理有限公司,76.7,77.64,https://human.amac.org.cn/gs/photo/152768919842315276891984230.JPG
2968,沙川,天弘基金管理有限公司,52.907,61.938,https://human.amac.org.cn/gs/photo/147736333930514773633393050.jpg
2969,张笑牧,富达基金管理（中国）有限公司,72.644,74.662,https://human.amac.org.cn/gs/photo/149856459350014985645935010.jpg
2970,王滨,新华基金管理股份有限公司,76.66,76.122,https://human.amac.org.cn/gs/photo/2312261117365736.jpg
2971,杨扬,中航基金管理有限公司,62.707,59.654,https://human.amac.org.cn/gs/photo/143098385719518658.jpg
2972,何凯,博时基金管理有限公司,65.2,66.453,https://human.amac.org.cn/gs/photo/1430982950189309.jpg
2973,潘明,国联安基金管理有限公司,60.289,59.719,https://human.amac.org.cn/gs/photo/143280390382814328039038280.jpg
2974,杜文歌,博时基金管理有限公司,67.671,70.407,https://human.amac.org.cn/gs/photo/143098380720317604.jpg
2975,严律,华富基金管理有限公司,66.987,69.256,https://human.amac.org.cn/gs/photo/2304111638102445.jpg
2976,李彪,汇添富基金管理股份有限公司,45.893,51.872,https://human.amac.org.cn/gs/photo/149560840288914956084028890.jpg
2977,于浩成,泓德基金管理有限公司,61.763,57.246,https://human.amac.org.cn/gs/photo/145001961810514500196181050.jpg
2978,孙家旭,国泰基金管理有限公司,84.294,84.73,https://human.amac.org.cn/gs/photo/154418278981615441827898160.jpg
2979,雷杨娟,摩根基金管理（中国）有限公司,78.291,79.366,https://human.amac.org.cn/gs/photo/150053365663915005336566390.jpg
2980,王岩,招商基金管理有限公司,63.749,64.874,https://human.amac.org.cn/gs/photo/145734427434014573442743400.jpg
2981,任峥,万家基金管理有限公司,61.568,61.34,https://human.amac.org.cn/gs/photo/2309032000134288.jpg
2982,姚爽,博时基金管理有限公司,61.539,65.077,https://human.amac.org.cn/gs/photo/2012251000361859.jpg
2983,郭智,中加基金管理有限公司,45.156,46.492,https://human.amac.org.cn/gs/photo/149421311897514942131189750.jpg
2984,邹新进,国联安基金管理有限公司,50.595,50.573,https://human.amac.org.cn/gs/photo/143098354404711941.jpg
2985,郭子琨,富国基金管理有限公司,72.562,76.104,https://human.amac.org.cn/gs/photo/2207211436453332.JPG
2986,黄诗原,工银瑞信基金管理有限公司,62.179,66.774,https://human.amac.org.cn/gs/photo/143098372431615822.jpg
2987,宋钊贤,易方达基金管理有限公司,49.627,53.542,https://human.amac.org.cn/gs/photo/143098370010315298.jpg
2988,廖辰轩,淳厚基金管理有限公司,70.212,72.774,https://human.amac.org.cn/gs/photo/2011070718211634.png
2989,刘杰,平安基金管理有限公司,62.199,65.274,https://human.amac.org.cn/gs/photo/143227894185014322789418500.jpg
2990,董梁,创金合信基金管理有限公司,54.581,49.71,https://human.amac.org.cn/gs/photo/151115674074915111567407490.jpg
2991,刘瑞,东吴基金管理有限公司,63.14,63.89,https://human.amac.org.cn/gs/photo/143927313408014392731340800.jpg
2992,李欣,嘉实基金管理有限公司,59.315,61.597,https://human.amac.org.cn/gs/photo/143524947043714352494704370.JPG
2993,王昌俊,天弘基金管理有限公司,60.476,61.309,https://human.amac.org.cn/gs/photo/146646991655314664699165530.jpg
2994,岳子义,英大基金管理有限公司,63.908,66.909,https://human.amac.org.cn/gs/photo/156385980541115638598054110.jpg
2995,周嘉辰,中金基金管理有限公司,75.133,73.609,https://human.amac.org.cn/gs/photo/2011091240064945.jpg
2996,徐沛琳,永赢基金管理有限公司,84.523,84.329,https://human.amac.org.cn/gs/photo/159497356552315949735655230.jpg
2997,黄立冬,华富基金管理有限公司,75.671,81.319,https://human.amac.org.cn/gs/photo/144489062866514448906286650.jpg
2998,庄园,工银瑞信基金管理有限公司,67.656,66.482,https://human.amac.org.cn/gs/photo/2301061510428003.jpg
2999,常亚桥,华夏基金管理有限公司,55.534,57.004,https://human.amac.org.cn/gs/photo/143098371762815677.jpg
3000,王海涛,广发基金管理有限公司,65.889,66.874,https://human.amac.org.cn/gs/photo/14309832666906521.jpg
3001,刘勇,中欧基金管理有限公司,53.79,54.159,https://human.amac.org.cn/gs/photo/2306270840326265.jpg
3002,陈昂,华夏基金管理有限公司,68.488,70.454,https://human.amac.org.cn/gs/photo/2208251021576955.jpg
3003,李超,嘉合基金管理有限公司,65.233,68.415,https://human.amac.org.cn/gs/photo/2010131334310632.jpg
3004,雷志勇,摩根士丹利基金管理（中国）有限公司,64.16,64.971,https://human.amac.org.cn/gs/photo/14309830284341837.jpg
3005,黄佳祥,创金合信基金管理有限公司,72.149,72.503,https://human.amac.org.cn/gs/photo/150243388005515024338800550.jpg
3006,孙悦萌,建信基金管理有限责任公司,60.139,66.013,https://human.amac.org.cn/gs/photo/144305800556814430580055680.jpg
3007,李谦,国寿安保基金管理有限公司,72.428,73.905,https://human.amac.org.cn/gs/photo/149140116015414914011601540.JPG
3008,吴振华,中信保诚基金管理有限公司,64.575,62.682,https://human.amac.org.cn/gs/photo/150052925282515005292528250.jpg
3009,倪侃,兴业基金管理有限公司,74.359,74.185,https://human.amac.org.cn/gs/photo/143098347193110499.jpg
3010,冯瑞玲,创金合信基金管理有限公司,84.898,88.83,https://human.amac.org.cn/gs/photo/153353300254515335330025450.JPG
3011,陈奕雯,万家基金管理有限公司,59.001,60.091,https://human.amac.org.cn/gs/photo/14309833545858205.jpg
3012,王亦琛,东海基金管理有限责任公司,70.256,71.523,https://human.amac.org.cn/gs/photo/154080988971115408098897110.jpg
3013,卢平,北信瑞丰基金管理有限公司,68.59,68.496,https://human.amac.org.cn/gs/photo/159119811790715911981179070.jpg
3014,钱思佳,泉果基金管理有限公司,55.106,60.921,https://human.amac.org.cn/gs/photo/2305091150469943.jpg
3015,王夫乐,嘉实基金管理有限公司,65.338,67.652,https://human.amac.org.cn/gs/photo/2206141046000256.jpg
3016,杨可人,平安基金管理有限公司,77.278,83.12,https://human.amac.org.cn/gs/photo/157587449619715758744961970.jpg
3017,林剑平,富国基金管理有限公司,65.831,68.21,https://human.amac.org.cn/gs/photo/14309831980925208.jpg
3018,况冲,招商基金管理有限公司,74.398,76.577,https://human.amac.org.cn/gs/photo/2106281025572011.jpg
3019,尹晓红,招商基金管理有限公司,62.582,65.232,https://human.amac.org.cn/gs/photo/143098350850211234.jpg
3020,罗春蕾,诺安基金管理有限公司,63.569,61.855,https://human.amac.org.cn/gs/photo/143313998236014331399823600.jpg
3021,赵子良,广发基金管理有限公司,55.06,55.022,https://human.amac.org.cn/gs/photo/143925601847214392560184720.jpg
3022,张一甫,惠升基金管理有限责任公司,75.073,78.025,https://human.amac.org.cn/gs/photo/148239088293214823908829320.jpg
3023,杨栋,富国基金管理有限公司,59.179,53.574,https://human.amac.org.cn/gs/photo/143554105719914355410571990.JPG
3024,江刘玮,中邮创业基金管理股份有限公司,67.143,65.23,https://human.amac.org.cn/gs/photo/2102091031437794.jpg
3025,孙营,中信建投基金管理有限公司,70.689,74.023,https://human.amac.org.cn/gs/photo/159721170233415972117023340.jpg
3026,唐雷,东方阿尔法基金管理有限公司,66.198,64.405,https://human.amac.org.cn/gs/photo/145255859872114525585987210.jpg
3027,胡一立,华夏基金管理有限公司,61.806,63.237,https://human.amac.org.cn/gs/photo/2311201441230884.jpg
3028,蒋璆,华安基金管理有限公司,64.231,65.406,https://human.amac.org.cn/gs/photo/14309832941067016.jpg
3029,郭晓林,博时基金管理有限公司,60.548,59.856,https://human.amac.org.cn/gs/photo/146511067723114651106772310.jpg
3030,黄鼎,交银施罗德基金管理有限公司,66.702,70.845,https://human.amac.org.cn/gs/photo/144160579611614416057961160.jpg
3031,李延峥,富荣基金管理有限公司,72.402,77.04,https://human.amac.org.cn/gs/photo/149991375212214999137521220.jpg
3032,陈振宇,安信基金管理有限责任公司,54.86,62.4,https://human.amac.org.cn/gs/photo/148100825833114810082583310.jpg
3033,付伟,博时基金管理有限公司,58.62,61.291,https://human.amac.org.cn/gs/photo/2304130856145367.jpg
3034,赵超,太平基金管理有限公司,62.575,68.057,https://human.amac.org.cn/gs/photo/2206271024562766.jpg
3035,张宜杰,招商基金管理有限公司,65.627,65.123,https://human.amac.org.cn/gs/photo/2211011724171204.jpg
3036,焦文龙,工银瑞信基金管理有限公司,57.258,58.937,https://human.amac.org.cn/gs/photo/14309833060587242.jpg
3037,吴刘,汇丰晋信基金管理有限公司,62.083,65.7,https://human.amac.org.cn/gs/photo/2312211713010388.jpg
3038,黄倩倩,万家基金管理有限公司,76.743,79.8,https://human.amac.org.cn/gs/photo/2205241533361662.jpg
3039,任慧娟,泰康基金管理有限公司,57.271,64.09,https://human.amac.org.cn/gs/photo/144824080467714482408046770.jpg
3040,和玮,银华基金管理股份有限公司,67.628,64.984,https://human.amac.org.cn/gs/photo/143098351806411427.jpg
3041,周博洋,金元顺安基金管理有限公司,76.5,76.248,https://human.amac.org.cn/gs/photo/143098345043710055.jpg
3042,范子铭,泰康基金管理有限公司,85.012,87.531,https://human.amac.org.cn/gs/photo/2402041827131832.jpg
3043,李湘杰,华夏基金管理有限公司,41.953,47.046,https://human.amac.org.cn/gs/photo/143529818186214352981818620.jpg
3044,朱璘,睿远基金管理有限公司,62.231,57.694,https://human.amac.org.cn/gs/photo/154260773751415426077375140.jpg
3045,王立芹,嘉实基金管理有限公司,49.467,50.063,https://human.amac.org.cn/gs/photo/143098387593319048.jpg
3046,李国正,易方达基金管理有限公司,67.79,72.421,https://human.amac.org.cn/gs/photo/2405071728304446.jpg
3047,杨龙龙,中信建投基金管理有限公司,65.802,62.601,https://human.amac.org.cn/gs/photo/149249281345814924928134580.jpg
3048,张清华,易方达基金管理有限公司,53.81,57.56,https://human.amac.org.cn/gs/photo/143098349118410889.jpg
3049,夏彤,富安达基金管理有限公司,68.693,71.948,https://human.amac.org.cn/gs/photo/2308081602409354.jpg
3050,施同亮,摩根士丹利基金管理（中国）有限公司,69.121,74.478,https://human.amac.org.cn/gs/photo/148094565979914809456597990.jpg
